 STN,YYYYMMDD,   HH,   DD,   FH,   FF,   FX,    T, T10N,   TD,   SQ,    Q,   DR,   RH,    P,   VV,    N,    U,   WW,   IX,    M,    R,    S,    O,    Y
  380,20220628,   23,  100,   30,   30,   40,  179,     ,  106,    0,    0,    0,    0,10163,   83,    1,   62,     ,    5,    0,    0,    0,    0,    0
  380,20220628,   24,  120,   30,   20,   40,  165,  127,  107,    0,    0,    0,    0,10161,   80,    0,   68,     ,    5,    0,    0,    0,    0,    0
  380,20220629,    1,  170,   20,   20,   30,  160,     ,  106,    0,    0,    0,    0,10158,   75,    0,   70,     ,    5,    0,    0,    0,    0,    0
  380,20220629,    2,  110,   10,   10,   30,  152,     ,  105,    0,    0,    0,    0,10156,   75,    0,   73,     ,    5,    0,    0,    0,    0,    0
  380,20220629,    3,  180,   10,   10,   20,  145,     ,   99,    0,    0,    0,    0,10153,   75,    0,   73,     ,    5,    0,    0,    0,    0,    0
  380,20220629,    4,    0,   10,    0,   20,  137,     ,  108,    0,    2,    0,    0,10149,   70,    1,   82,     ,    5,    0,    0,    0,    0,    0
  380,20220629,    5,  110,   10,   10,   20,  147,     ,  106,    5,   16,    0,    0,10147,   75,    0,   76,     ,    5,    0,    0,    0,    0,    0
  380,20220629,    6,  150,   10,   20,   30,  160,   92,  111,    1,   26,    0,    0,10147,   75,    2,   72,     ,    5,    0,    0,    0,    0,    0
  380,20220629,    7,  130,   10,   10,   20,  190,     ,  119,    7,   96,    0,    0,10145,   82,    7,   63,     ,    5,    0,    0,    0,    0,    0
  380,20220629,    8,  210,   20,   20,   30,  202,     ,  135,    2,  113,    0,    0,10146,   80,    8,   65,     ,    5,    0,    0,    0,    0,    0
  380,20220629,    9,  190,   20,   20,   30,  219,     ,  139,    0,  109,    0,    0,10144,   82,    8,   60,     ,    5,    0,    0,    0,    0,    0
  380,20220629,   10,  180,   20,   20,   50,  247,     ,  143,    5,  211,    0,    0,10144,   82,    1,   52,     ,    5,    0,    0,    0,    0,    0
  380,20220629,   11,  140,   20,   20,   40,  257,     ,  120,   10,  312,    0,    0,10140,   82,    5,   42,     ,    5,    0,    0,    0,    0,    0
  380,20220629,   12,  230,   30,   20,   60,  266,  144,  131,   10,  329,    0,    0,10134,   81,    2,   43,     ,    5,    0,    0,    0,    0,    0
  380,20220629,   13,  160,   30,   20,   70,  275,     ,  122,    9,  299,    0,    0,10130,   82,    7,   38,     ,    5,    0,    0,    0,    0,    0
  380,20220629,   14,  130,   20,   20,   50,  267,     ,  122,   10,  317,    0,    0,10128,   82,    1,   40,     ,    5,    0,    0,    0,    0,    0
  380,20220629,   15,  990,   20,   10,   50,  262,     ,  116,    6,  171,    0,    0,10124,   83,    3,   40,     ,    5,    0,    0,    0,    0,    0
  380,20220629,   16,  110,   10,   20,   40,  257,     ,  138,    5,  113,    0,    0,10120,   82,    8,   47,     ,    5,    0,    0,    0,    0,    0
  380,20220629,   17,  990,   10,   10,   30,  262,     ,  121,    5,   77,    0,    0,10117,   82,    4,   41,     ,    5,    0,    0,    0,    0,    0
  380,20220629,   18,   70,   10,   10,   30,  251,  233,  134,    1,   39,    0,    0,10114,   83,    7,   48,     ,    5,    0,    0,    0,    0,    0
  380,20220629,   19,  110,   10,   20,   30,  243,     ,  143,    2,   20,    0,    0,10114,   83,    8,   53,     ,    5,    0,    0,    0,    0,    0
  380,20220629,   20,  260,   10,   10,   20,  240,     ,  121,    0,    3,    0,    0,10117,   81,    7,   47,     ,    5,    0,    0,    0,    0,    0
  380,20220629,   21,   90,   10,   10,   20,  213,     ,  136,    0,    0,    0,    0,10117,   74,    0,   61,     ,    5,    0,    0,    0,    0,    0
  380,20220629,   22,  100,   10,   10,   20,  196,     ,  139,    0,    0,    0,    0,10117,   80,    3,   69,     ,    5,    0,    0,    0,    0,    0
  380,20220629,   23,  170,   10,   10,   20,  189,     ,  140,    0,    0,    0,    0,10117,   75,    0,   73,     ,    5,    0,    0,    0,    0,    0
  380,20220629,   24,  180,   10,   30,   30,  170,  128,  136,    0,    0,    0,    0,10113,   20,    0,   80,   10,    7,    0,    0,    0,    0,    0
  380,20220630,    1,  170,   30,   30,   30,  179,     ,  135,    0,    0,    0,    0,10111,   75,    2,   75,     ,    5,    0,    0,    0,    0,    0
  380,20220630,    2,  190,   20,   30,   30,  163,     ,  128,    0,    0,    0,    0,10113,   75,    0,   79,     ,    5,    0,    0,    0,    0,    0
  380,20220630,    3,  190,   30,   30,   40,  163,     ,  129,    0,    0,    0,    0,10111,   75,    0,   80,     ,    5,    0,    0,    0,    0,    0
  380,20220630,    4,  210,   20,   30,   40,  154,     ,  130,    0,    3,    0,    0,10112,   70,    0,   85,     ,    5,    0,    0,    0,    0,    0
  380,20220630,    5,  240,   30,   30,   50,  170,     ,  132,   10,   29,    0,    0,10115,   75,    0,   77,     ,    5,    0,    0,    0,    0,    0
  380,20220630,    6,  230,   30,   40,   60,  172,  119,  142,   10,   77,    0,    0,10116,   70,    0,   82,     ,    5,    0,    0,    0,    0,    0
  380,20220630,    7,  240,   40,   40,   60,  182,     ,  149,   10,  129,    0,    0,10121,   66,    2,   80,     ,    5,    0,    0,    0,    0,    0
  380,20220630,    8,  250,   40,   30,   60,  195,     ,  157,   10,  182,    0,    0,10122,   69,    8,   78,     ,    5,    0,    0,    0,    0,    0
  380,20220630,    9,  250,   30,   20,   60,  217,     ,  161,   10,  223,    0,    0,10122,   71,    8,   70,     ,    5,    0,    0,    0,    0,    0
  380,20220630,   10,  260,   20,   30,   50,  222,     ,  159,    9,  268,    0,    0,10122,   79,    6,   67,     ,    5,    0,    0,    0,    0,    0
  380,20220630,   11,  280,   30,   30,   60,  231,     ,  153,    5,  246,    0,    0,10120,   75,    8,   61,     ,    5,    0,    0,    0,    0,    0
  380,20220630,   12,  330,   30,   30,   70,  239,  190,  157,    6,  277,    0,    0,10113,   75,    8,   59,     ,    5,    0,    0,    0,    0,    0
  380,20220630,   13,  350,   30,   20,   60,  247,     ,  150,    9,  306,    0,    0,10104,   79,    8,   54,     ,    5,    0,    0,    0,    0,    0
  380,20220630,   14,  310,   20,   30,   50,  251,     ,  161,    4,  213,    0,    0,10102,   80,    4,   57,     ,    5,    0,    0,    0,    0,    0
  380,20220630,   15,  270,   40,   70,  100,  223,     ,  154,    5,  170,    0,    0,10106,   81,    8,   64,     ,    5,    0,    0,    0,    0,    0
  380,20220630,   16,  250,   70,   50,  130,  164,     ,  128,    4,   90,    2,    2,10134,   66,    8,   79,   92,    7,    0,    1,    0,    1,    0
  380,20220630,   17,  270,   70,   50,  130,  137,     ,  123,    1,   28,    3,    4,10133,   65,    8,   91,   81,    7,    0,    1,    0,    1,    0
  380,20220630,   18,  220,   40,   30,   80,  136,  141,  129,    0,    8,   10,   31,10137,   63,    8,   95,   61,    7,    0,    1,    0,    1,    0
  380,20220630,   19,  260,   30,   20,   70,  136,     ,  124,    0,    6,    2,    1,10142,   65,    8,   92,   23,    7,    0,    1,    0,    0,    0
  380,20220630,   20,  250,   20,   30,   50,  135,     ,  124,    0,    1,    0,   -1,10144,   65,    8,   93,   23,    7,    0,    1,    0,    0,    0
  380,20220630,   21,  250,   30,   30,   60,  132,     ,  123,    0,    0,    0,   -1,10152,   65,    8,   94,   23,    7,    0,    1,    0,    0,    0
  380,20220630,   22,  230,   30,   30,   50,  129,     ,  120,    0,    0,    0,    0,10160,   65,    8,   94,     ,    5,    0,    0,    0,    0,    0
  380,20220630,   23,  200,   20,   20,   40,  132,     ,  123,    0,    0,    0,    0,10159,   64,    8,   94,     ,    5,    0,    0,    0,    0,    0
  380,20220630,   24,  220,   20,   30,   40,  131,  124,  121,    0,    0,    0,    0,10158,   64,    8,   93,    2,    7,    0,    0,    0,    0,    0
  380,20220701,    1,  200,   40,   30,   60,  128,     ,  117,    0,    0,    0,    0,10161,   65,    8,   92,     ,    5,    0,    0,    0,    0,    0
  380,20220701,    2,  200,   30,   30,   50,  127,     ,  113,    0,    0,    0,    0,10164,   65,    8,   91,     ,    5,    0,    0,    0,    0,    0
  380,20220701,    3,  200,   30,   30,   50,  130,     ,  116,    0,    0,    0,    0,10167,   65,    8,   91,     ,    5,    0,    0,    0,    0,    0
  380,20220701,    4,  200,   30,   30,   50,  130,     ,  115,    0,    1,    0,    0,10173,   70,    8,   90,     ,    5,    0,    0,    0,    0,    0
  380,20220701,    5,  230,   40,   40,   60,  133,     ,  115,    0,   10,    0,    0,10174,   70,    8,   89,     ,    5,    0,    0,    0,    0,    0
  380,20220701,    6,  230,   40,   50,   70,  136,  120,  117,    1,   34,    0,    0,10177,   70,    8,   88,     ,    5,    0,    0,    0,    0,    0
  380,20220701,    7,  230,   40,   40,   70,  146,     ,  121,    5,   88,    0,    0,10179,   70,    7,   85,     ,    5,    0,    0,    0,    0,    0
  380,20220701,    8,  240,   40,   40,   80,  163,     ,  118,    8,  145,    0,    0,10182,   75,    6,   74,     ,    5,    0,    0,    0,    0,    0
  380,20220701,    9,  240,   40,   40,   80,  168,     ,  112,    8,  187,    0,    0,10186,   80,    6,   69,     ,    5,    0,    0,    0,    0,    0
  380,20220701,   10,  210,   40,   50,   70,  181,     ,  106,    8,  249,    0,    0,10191,   80,    3,   61,     ,    5,    0,    0,    0,    0,    0
  380,20220701,   11,  250,   40,   50,   70,  187,     ,  108,    8,  281,    0,    0,10190,   81,    2,   60,     ,    5,    0,    0,    0,    0,    0
  380,20220701,   12,  220,   50,   60,  100,  198,  140,  112,    7,  275,    0,    0,10189,   82,    7,   57,     ,    5,    0,    0,    0,    0,    0
  380,20220701,   13,  240,   40,   40,   80,  195,     ,  107,    4,  190,    0,    0,10191,   81,    7,   56,     ,    5,    0,    0,    0,    0,    0
  380,20220701,   14,  240,   50,   40,   80,  193,     ,   90,    7,  236,    0,    0,10192,   82,    6,   51,     ,    5,    0,    0,    0,    0,    0
  380,20220701,   15,  240,   50,   50,   80,  206,     ,   85,   10,  260,    0,    0,10195,   81,    1,   45,     ,    5,    0,    0,    0,    0,    0
  380,20220701,   16,  230,   50,   50,  100,  208,     ,   88,   10,  191,    0,    0,10195,   82,    1,   46,     ,    5,    0,    0,    0,    0,    0
  380,20220701,   17,  260,   40,   40,   80,  205,     ,   74,   10,  160,    0,    0,10196,   83,    1,   42,     ,    5,    0,    0,    0,    0,    0
  380,20220701,   18,  240,   40,   40,   70,  191,  183,   65,    8,   94,    0,    0,10201,   82,    0,   43,     ,    5,    0,    0,    0,    0,    0
  380,20220701,   19,  270,   30,   30,   60,  183,     ,   87,    7,   31,    0,    0,10204,   82,    0,   53,     ,    5,    0,    0,    0,    0,    0
  380,20220701,   20,  260,   20,   10,   40,  166,     ,   87,    2,    6,    0,    0,10212,   81,    0,   59,     ,    5,    0,    0,    0,    0,    0
  380,20220701,   21,  180,   10,   10,   30,  150,     ,   92,    0,    0,    0,    0,10219,   80,    0,   68,     ,    5,    0,    0,    0,    0,    0
  380,20220701,   22,  180,   10,   10,   20,  144,     ,   94,    0,    0,    0,    0,10223,   75,    0,   71,     ,    5,    0,    0,    0,    0,    0
  380,20220701,   23,  160,   10,   10,   20,  131,     ,   94,    0,    0,    0,    0,10224,   75,    0,   78,     ,    5,    0,    0,    0,    0,    0
  380,20220701,   24,  170,   10,   20,   20,  129,   78,   91,    0,    0,    0,    0,10225,   75,    0,   77,     ,    5,    0,    0,    0,    0,    0
  380,20220702,    1,  160,   20,   10,   20,  117,     ,   89,    0,    0,    0,    0,10224,   70,    0,   82,     ,    5,    0,    0,    0,    0,    0
  380,20220702,    2,  170,   10,   10,   20,  113,     ,   88,    0,    0,    0,    0,10224,   70,    0,   84,     ,    5,    0,    0,    0,    0,    0
  380,20220702,    3,  170,   20,   20,   30,  113,     ,   82,    0,    0,    0,    0,10223,   70,    0,   81,     ,    5,    0,    0,    0,    0,    0
  380,20220702,    4,  170,   20,   30,   30,  118,     ,   84,    0,    3,    0,    0,10224,   75,    0,   79,     ,    5,    0,    0,    0,    0,    0
  380,20220702,    5,  180,   20,   20,   40,  130,     ,   92,   10,   31,    0,    0,10225,   75,    0,   77,     ,    5,    0,    0,    0,    0,    0
  380,20220702,    6,  210,   20,   10,   30,  150,   64,  100,   10,   82,    0,    0,10226,   75,    0,   72,     ,    5,    0,    0,    0,    0,    0
  380,20220702,    7,  210,   20,   20,   30,  174,     ,  100,   10,  140,    0,    0,10225,   82,    0,   62,     ,    5,    0,    0,    0,    0,    0
  380,20220702,    8,  200,   30,   30,   50,  199,     ,   99,   10,  195,    0,    0,10225,   81,    0,   52,     ,    5,    0,    0,    0,    0,    0
  380,20220702,    9,  190,   40,   40,   70,  213,     ,   93,   10,  248,    0,    0,10223,   81,    0,   46,     ,    5,    0,    0,    0,    0,    0
  380,20220702,   10,  170,   40,   30,   70,  224,     ,   86,   10,  293,    0,    0,10218,   80,    3,   41,     ,    5,    0,    0,    0,    0,    0
  380,20220702,   11,  190,   40,   40,   80,  226,     ,   83,   10,  305,    0,    0,10215,   82,    8,   40,     ,    5,    0,    0,    0,    0,    0
  380,20220702,   12,  210,   40,   40,   80,  236,  164,   86,    8,  279,    0,    0,10209,   81,    8,   38,     ,    5,    0,    0,    0,    0,    0
  380,20220702,   13,  200,   30,   30,   80,  249,     ,  102,   10,  326,    0,    0,10203,   80,    2,   39,     ,    5,    0,    0,    0,    0,    0
  380,20220702,   14,  180,   30,   30,   70,  245,     ,   97,   10,  277,    0,    0,10196,   81,    7,   39,     ,    5,    0,    0,    0,    0,    0
  380,20220702,   15,  220,   40,   30,   70,  248,     ,   89,   10,  264,    0,    0,10191,   82,    0,   36,     ,    5,    0,    0,    0,    0,    0
  380,20220702,   16,  240,   20,   20,   50,  254,     ,  108,   10,  197,    0,    0,10186,   82,    3,   39,     ,    5,    0,    0,    0,    0,    0
  380,20220702,   17,  270,   30,   40,   60,  249,     ,  108,    9,  149,    0,    0,10182,   83,    6,   41,     ,    5,    0,    0,    0,    0,    0
  380,20220702,   18,  300,   30,   20,   60,  226,  216,  108,    2,   53,    0,    0,10180,   83,    8,   47,     ,    5,    0,    0,    0,    0,    0
  380,20220702,   19,  320,   20,   20,   40,  214,     ,  110,    5,   41,    0,    0,10179,   83,    7,   51,     ,    5,    0,    0,    0,    0,    0
  380,20220702,   20,  340,   20,   20,   30,  196,     ,  114,    0,    4,    0,    0,10178,   83,    0,   59,     ,    5,    0,    0,    0,    0,    0
  380,20220702,   21,  350,   20,   20,   30,  190,     ,  110,    0,    0,    0,    0,10182,   83,    0,   59,     ,    5,    0,    0,    0,    0,    0
  380,20220702,   22,   60,   10,   10,   20,  180,     ,  115,    0,    0,    0,    0,10180,   80,    5,   65,     ,    5,    0,    0,    0,    0,    0
  380,20220702,   23,  110,   10,   10,   20,  169,     ,  114,    0,    0,    0,    0,10179,   75,    0,   70,     ,    5,    0,    0,    0,    0,    0
  380,20220702,   24,  140,   20,   10,   20,  153,  105,  113,    0,    0,    0,    0,10179,   75,    0,   76,     ,    5,    0,    0,    0,    0,    0
  380,20220703,    1,  140,   20,   10,   30,  158,     ,  111,    0,    0,    0,    0,10176,   75,    6,   73,     ,    5,    0,    0,    0,    0,    0
  380,20220703,    2,  170,   20,   20,   30,  140,     ,  110,    0,    0,    0,    0,10175,   70,    1,   82,     ,    5,    0,    0,    0,    0,    0
  380,20220703,    3,  270,   20,   20,   40,  140,     ,  112,    0,    0,    0,    0,10178,   70,    0,   83,     ,    5,    0,    0,    0,    0,    0
  380,20220703,    4,  210,   10,   20,   20,  124,     ,  110,    0,    2,    0,    0,10181,   65,    0,   91,     ,    5,    0,    0,    0,    0,    0
  380,20220703,    5,  210,   20,   20,   30,  140,     ,  113,    8,   27,    0,    0,10186,   70,    1,   84,     ,    5,    0,    0,    0,    0,    0
  380,20220703,    6,  220,   30,   30,   50,  160,   95,  118,   10,   79,    0,    0,10186,   75,    5,   76,     ,    5,    0,    0,    0,    0,    0
  380,20220703,    7,  230,   30,   30,   50,  177,     ,  118,   10,  131,    0,    0,10188,   80,    0,   68,     ,    5,    0,    0,    0,    0,    0
  380,20220703,    8,  230,   30,   30,   50,  191,     ,  114,   10,  191,    0,    0,10188,   82,    0,   61,     ,    5,    0,    0,    0,    0,    0
  380,20220703,    9,  240,   30,   30,   60,  206,     ,  107,   10,  244,    0,    0,10189,   82,    0,   53,     ,    5,    0,    0,    0,    0,    0
  380,20220703,   10,  260,   30,   30,   60,  216,     ,  126,   10,  285,    0,    0,10189,   82,    2,   56,     ,    5,    0,    0,    0,    0,    0
  380,20220703,   11,  230,   40,   50,   70,  227,     ,  126,   10,  310,    0,    0,10190,   81,    6,   52,     ,    5,    0,    0,    0,    0,    0
  380,20220703,   12,  270,   40,   40,   80,  215,  162,  122,    8,  299,    0,    0,10190,   81,    8,   55,     ,    5,    0,    0,    0,    0,    0
  380,20220703,   13,  260,   40,   40,   80,  220,     ,  114,    9,  291,    0,    0,10187,   80,    4,   50,     ,    5,    0,    0,    0,    0,    0
  380,20220703,   14,  260,   50,   50,  100,  232,     ,  119,    9,  275,    0,    0,10188,   80,    4,   49,     ,    5,    0,    0,    0,    0,    0
  380,20220703,   15,  270,   50,   40,  100,  232,     ,  112,    9,  248,    0,    0,10189,   80,    1,   46,     ,    5,    0,    0,    0,    0,    0
  380,20220703,   16,  270,   50,   60,   90,  226,     ,  100,   10,  213,    0,    0,10188,   81,    1,   44,     ,    5,    0,    0,    0,    0,    0
  380,20220703,   17,  280,   50,   50,   90,  222,     ,  105,   10,  163,    0,    0,10189,   81,    1,   47,     ,    5,    0,    0,    0,    0,    0
  380,20220703,   18,  300,   50,   40,   80,  209,  206,  101,   10,   99,    0,    0,10192,   81,    1,   50,     ,    5,    0,    0,    0,    0,    0
  380,20220703,   19,  320,   40,   40,   70,  191,     ,  103,   10,   44,    0,    0,10195,   82,    0,   56,     ,    5,    0,    0,    0,    0,    0
  380,20220703,   20,  320,   30,   20,   70,  166,     ,  102,    2,    8,    0,    0,10200,   80,    1,   65,     ,    5,    0,    0,    0,    0,    0
  380,20220703,   21,  330,   20,   20,   30,  157,     ,  101,    0,    0,    0,    0,10204,   80,    0,   69,     ,    5,    0,    0,    0,    0,    0
  380,20220703,   22,  300,   20,   20,   20,  145,     ,  100,    0,    0,    0,    0,10209,   75,    0,   74,     ,    5,    0,    0,    0,    0,    0
  380,20220703,   23,  310,   20,   20,   20,  138,     ,   97,    0,    0,    0,    0,10207,   75,    0,   76,     ,    5,    0,    0,    0,    0,    0
  380,20220703,   24,  280,   10,   10,   20,  130,   73,   96,    0,    0,    0,    0,10209,   75,    0,   79,     ,    5,    0,    0,    0,    0,    0
  380,20220704,    1,  190,   10,   10,   10,  123,     ,   93,    0,    0,    0,    0,10205,   70,    0,   82,     ,    5,    0,    0,    0,    0,    0
  380,20220704,    2,  190,   10,   20,   20,  117,     ,   91,    0,    0,    0,    0,10205,   70,    0,   83,     ,    5,    0,    0,    0,    0,    0
  380,20220704,    3,  190,   20,   20,   30,  110,     ,   89,    0,    0,    0,    0,10210,   70,    0,   86,     ,    5,    0,    0,    0,    0,    0
  380,20220704,    4,  180,   20,   20,   30,  112,     ,   93,    0,    2,    0,    0,10212,   70,    0,   88,     ,    5,    0,    0,    0,    0,    0
  380,20220704,    5,  190,   20,   20,   30,  131,     ,  104,   10,   30,    0,    0,10214,   70,    0,   83,     ,    5,    0,    0,    0,    0,    0
  380,20220704,    6,  190,   30,   30,   50,  146,   60,  111,   10,   80,    0,    0,10213,   75,    0,   79,     ,    5,    0,    0,    0,    0,    0
  380,20220704,    7,  210,   30,   30,   50,  170,     ,  119,   10,  137,    0,    0,10214,   75,    0,   71,     ,    5,    0,    0,    0,    0,    0
  380,20220704,    8,  230,   30,   30,   50,  188,     ,  118,   10,  192,    0,    0,10214,   81,    0,   63,     ,    5,    0,    0,    0,    0,    0
  380,20220704,    9,  230,   30,   30,   60,  201,     ,  110,   10,  245,    0,    0,10213,   81,    0,   55,     ,    5,    0,    0,    0,    0,    0
  380,20220704,   10,  250,   30,   30,   60,  214,     ,  106,   10,  284,    0,    0,10212,   81,    1,   50,     ,    5,    0,    0,    0,    0,    0
  380,20220704,   11,  270,   30,   30,   60,  221,     ,  101,   10,  301,    0,    0,10209,   81,    1,   46,     ,    5,    0,    0,    0,    0,    0
  380,20220704,   12,  230,   20,   30,   60,  229,  156,   95,    9,  282,    0,    0,10205,   77,    1,   42,     ,    5,    0,    0,    0,    0,    0
  380,20220704,   13,  260,   30,   40,   70,  224,     ,   96,    7,  271,    0,    0,10203,   82,    6,   44,     ,    5,    0,    0,    0,    0,    0
  380,20220704,   14,  240,   30,   30,   80,  235,     ,   90,    8,  281,    0,    0,10202,   81,    1,   39,     ,    5,    0,    0,    0,    0,    0
  380,20220704,   15,  280,   30,   40,   70,  237,     ,   94,    9,  226,    0,    0,10199,   81,    4,   40,     ,    5,    0,    0,    0,    0,    0
  380,20220704,   16,  250,   30,   30,   60,  243,     ,  100,   10,  206,    0,    0,10195,   81,    4,   40,     ,    5,    0,    0,    0,    0,    0
  380,20220704,   17,  260,   30,   30,   60,  235,     ,   86,   10,  163,    0,    0,10192,   81,    1,   38,     ,    5,    0,    0,    0,    0,    0
  380,20220704,   18,  270,   30,   20,   50,  226,  221,  100,    8,   91,    0,    0,10193,   82,    2,   44,     ,    5,    0,    0,    0,    0,    0
  380,20220704,   19,  260,   20,   20,   40,  216,     ,  100,   10,   45,    0,    0,10194,   80,    3,   47,     ,    5,    0,    0,    0,    0,    0
  380,20220704,   20,  260,   10,   10,   30,  194,     ,   99,    2,    4,    0,    0,10200,   80,    2,   54,     ,    5,    0,    0,    0,    0,    0
  380,20220704,   21,  340,   30,   40,   60,  181,     ,  121,    0,    0,    0,    0,10210,   80,    1,   67,     ,    5,    0,    0,    0,    0,    0
  380,20220704,   22,  340,   30,   20,   70,  164,     ,  119,    0,    0,    0,    0,10214,   75,    5,   74,     ,    5,    0,    0,    0,    0,    0
  380,20220704,   23,  300,   20,   10,   30,  151,     ,  116,    0,    0,    0,    0,10215,   75,    5,   79,     ,    5,    0,    0,    0,    0,    0
  380,20220704,   24,  280,   20,   20,   30,  149,  113,  117,    0,    0,    0,    0,10218,   75,    7,   80,     ,    5,    0,    0,    0,    0,    0
  380,20220705,    1,  320,   20,   20,   20,  140,     ,  111,    0,    0,    0,    0,10216,   70,    4,   82,     ,    5,    0,    0,    0,    0,    0
  380,20220705,    2,   10,   10,   10,   20,  147,     ,  112,    0,    0,    0,    0,10215,   75,    8,   79,     ,    5,    0,    0,    0,    0,    0
  380,20220705,    3,  190,   10,   10,   20,  139,     ,  114,    0,    0,    0,    0,10216,   66,    8,   84,     ,    5,    0,    0,    0,    0,    0
  380,20220705,    4,  170,   10,   20,   20,  126,     ,  107,    0,    2,    0,    0,10216,   70,    3,   88,     ,    5,    0,    0,    0,    0,    0
  380,20220705,    5,  210,   20,   20,   30,  140,     ,  105,   10,   28,    0,    0,10221,   75,    0,   79,     ,    5,    0,    0,    0,    0,    0
  380,20220705,    6,  310,   10,   10,   20,  158,   93,  105,   10,   78,    0,    0,10225,   75,    0,   71,     ,    5,    0,    0,    0,    0,    0
  380,20220705,    7,  250,   10,   10,   20,  176,     ,  105,   10,  134,    0,    0,10227,   78,    1,   63,     ,    5,    0,    0,    0,    0,    0
  380,20220705,    8,  990,   20,   10,   30,  196,     ,  103,    9,  186,    0,    0,10230,   81,    1,   55,     ,    5,    0,    0,    0,    0,    0
  380,20220705,    9,  320,   20,   20,   50,  203,     ,   99,   10,  243,    0,    0,10230,   79,    0,   51,     ,    5,    0,    0,    0,    0,    0
  380,20220705,   10,  250,   20,   20,   50,  216,     ,  104,    8,  234,    0,    0,10229,   83,    6,   48,     ,    5,    0,    0,    0,    0,    0
  380,20220705,   11,  260,   30,   30,   50,  227,     ,  100,    5,  198,    0,    0,10229,   80,    1,   44,     ,    5,    0,    0,    0,    0,    0
