 STN,YYYYMMDD,   HH,   DD,   FH,   FF,   FX,    T, T10N,   TD,   SQ,    Q,   DR,   RH,    P,   VV,    N,    U,   WW,   IX,    M,    R,    S,    O,    Y
  380,20220705,   12,  300,   30,   40,   80,  222,  179,  103,    6,  254,    0,    0,10228,   83,    8,   46,     ,    5,    0,    0,    0,    0,    0
  380,20220705,   13,  280,   40,   40,   80,  231,     ,  104,    9,  304,    0,    0,10225,   82,    1,   44,     ,    5,    0,    0,    0,    0,    0
  380,20220705,   14,  300,   40,   40,   70,  222,     ,   95,    8,  268,    0,    0,10226,   81,    7,   44,     ,    5,    0,    0,    0,    0,    0
  380,20220705,   15,  310,   40,   40,   60,  207,     ,  107,    0,   61,    0,    0,10228,   82,    8,   52,     ,    5,    0,    0,    0,    0,    0
  380,20220705,   16,  350,   40,   50,   70,  217,     ,  113,    5,  111,    0,    0,10226,   82,    8,   51,     ,    5,    0,    0,    0,    0,    0
  380,20220705,   17,  320,   50,   40,   90,  201,     ,  106,    0,   47,    0,    0,10231,   83,    8,   54,     ,    5,    0,    0,    0,    0,    0
  380,20220705,   18,  330,   50,   50,   80,  191,  192,   95,    0,   41,    0,    0,10236,   83,    8,   53,     ,    5,    0,    0,    0,    0,    0
  380,20220705,   19,  320,   50,   40,   90,  177,     ,   90,    7,   30,    0,    0,10241,   83,    5,   56,     ,    5,    0,    0,    0,    0,    0
  380,20220705,   20,  310,   40,   30,   70,  163,     ,   83,    2,   11,    0,    0,10247,   80,    7,   58,     ,    5,    0,    0,    0,    0,    0
  380,20220705,   21,  330,   40,   30,   70,  148,     ,   85,    0,    0,    0,    0,10254,   80,    1,   66,     ,    5,    0,    0,    0,    0,    0
  380,20220705,   22,  310,   20,   10,   60,  126,     ,   89,    0,    0,    0,    0,10259,   75,    0,   78,     ,    5,    0,    0,    0,    0,    0
  380,20220705,   23,  290,   10,   20,   30,  119,     ,   86,    0,    0,    0,    0,10261,   75,    0,   80,     ,    5,    0,    0,    0,    0,    0
  380,20220705,   24,  300,   20,   20,   30,  111,   57,   83,    0,    0,    0,    0,10262,   70,    1,   82,     ,    5,    0,    0,    0,    0,    0
  380,20220706,    1,  310,   20,   20,   30,  103,     ,   79,    0,    0,    0,    0,10261,   70,    3,   84,     ,    5,    0,    0,    0,    0,    0
  380,20220706,    2,  310,   20,   20,   30,  100,     ,   80,    0,    0,    0,    0,10261,   70,    0,   87,     ,    5,    0,    0,    0,    0,    0
  380,20220706,    3,  290,   20,   20,   30,   97,     ,   80,    0,    0,    0,    0,10260,   70,    5,   89,     ,    5,    0,    0,    0,    0,    0
  380,20220706,    4,  290,   20,   10,   20,   98,     ,   81,    0,    2,    0,    0,10262,   70,    0,   88,     ,    5,    0,    0,    0,    0,    0
  380,20220706,    5,  210,   10,   10,   20,  108,     ,   90,    8,   28,    0,    0,10264,   70,    6,   88,     ,    5,    0,    0,    0,    0,    0
  380,20220706,    6,  230,   20,   20,   30,  133,   40,   90,   10,   79,    0,    0,10266,   75,    6,   75,     ,    5,    0,    0,    0,    0,    0
  380,20220706,    7,  280,   20,   20,   30,  152,     ,   90,    9,  119,    0,    0,10267,   80,    8,   67,     ,    5,    0,    0,    0,    0,    0
  380,20220706,    8,  300,   20,   30,   60,  171,     ,   74,    6,  161,    0,    0,10265,   82,    8,   52,     ,    5,    0,    0,    0,    0,    0
  380,20220706,    9,  310,   30,   30,   60,  175,     ,   73,    6,  181,    0,    0,10266,   81,    7,   51,     ,    5,    0,    0,    0,    0,    0
  380,20220706,   10,  340,   30,   20,   50,  189,     ,   77,    3,  178,    0,    0,10266,   82,    7,   48,     ,    5,    0,    0,    0,    0,    0
  380,20220706,   11,  320,   20,   30,   60,  188,     ,   73,    3,  206,    0,    0,10266,   81,    8,   47,     ,    5,    0,    0,    0,    0,    0
  380,20220706,   12,  330,   30,   20,   50,  198,  150,   76,    1,  185,    0,    0,10263,   82,    8,   45,     ,    5,    0,    0,    0,    0,    0
  380,20220706,   13,  300,   30,   20,   50,  200,     ,   79,    5,  240,    0,    0,10258,   82,    6,   45,     ,    5,    0,    0,    0,    0,    0
  380,20220706,   14,  270,   30,   30,   60,  209,     ,   86,    6,  231,    0,    0,10256,   82,    7,   45,     ,    5,    0,    0,    0,    0,    0
  380,20220706,   15,  230,   30,   40,   60,  215,     ,   93,    7,  204,    0,    0,10250,   82,    6,   45,     ,    5,    0,    0,    0,    0,    0
  380,20220706,   16,  280,   30,   40,   70,  207,     ,   92,    8,  195,    0,    0,10244,   81,    7,   47,     ,    5,    0,    0,    0,    0,    0
  380,20220706,   17,  270,   40,   40,   70,  210,     ,   98,    5,  110,    0,    0,10240,   82,    7,   48,     ,    5,    0,    0,    0,    0,    0
  380,20220706,   18,  290,   30,   30,   60,  201,  207,   98,    3,   62,    0,    0,10236,   82,    8,   51,     ,    5,    0,    0,    0,    0,    0
  380,20220706,   19,  250,   20,   20,   50,  192,     ,  108,    0,   16,    0,    0,10233,   82,    8,   57,     ,    5,    0,    0,    0,    0,    0
  380,20220706,   20,  270,   10,   10,   30,  180,     ,  110,    0,    5,    0,    0,10231,   82,    8,   63,     ,    5,    0,    0,    0,    0,    0
  380,20220706,   21,  260,   20,   20,   30,  184,     ,  115,    0,    0,    0,    0,10232,   83,    8,   64,     ,    5,    0,    0,    0,    0,    0
  380,20220706,   22,  250,   20,   10,   30,  180,     ,  121,    0,    0,    0,    0,10230,   80,    8,   68,     ,    5,    0,    0,    0,    0,    0
  380,20220706,   23,  260,   20,   20,   40,  176,     ,  120,    0,    0,    0,    0,10226,   80,    8,   69,     ,    5,    0,    0,    0,    0,    0
  380,20220706,   24,  240,   20,   30,   40,  172,  151,  125,    0,    0,    0,    0,10222,   75,    8,   73,     ,    5,    0,    0,    0,    0,    0
  380,20220707,    1,  220,   30,   30,   50,  173,     ,  125,    0,    0,    0,    0,10214,   75,    8,   73,     ,    5,    0,    0,    0,    0,    0
  380,20220707,    2,  240,   40,   40,   70,  171,     ,  130,    0,    0,    0,    0,10210,   75,    8,   76,     ,    5,    0,    0,    0,    0,    0
  380,20220707,    3,  250,   40,   30,   70,  171,     ,  133,    0,    0,    0,    0,10207,   75,    8,   78,     ,    5,    0,    0,    0,    0,    0
  380,20220707,    4,  250,   30,   30,   60,  170,     ,  136,    0,    0,    0,    0,10206,   75,    8,   80,     ,    5,    0,    0,    0,    0,    0
  380,20220707,    5,  250,   40,   40,   70,  170,     ,  138,    0,    5,    0,    0,10203,   70,    8,   81,     ,    5,    0,    0,    0,    0,    0
  380,20220707,    6,  280,   40,   40,  110,  159,  156,  149,    0,   16,    6,    1,10209,   65,    8,   93,   23,    7,    0,    1,    0,    0,    0
  380,20220707,    7,  300,   40,   40,   90,  160,     ,  147,    0,   42,    4,    3,10216,   65,    8,   91,   23,    7,    0,    1,    0,    0,    0
  380,20220707,    8,  320,   50,   50,  100,  171,     ,  136,    3,  104,    0,    0,10223,   75,    8,   79,     ,    5,    0,    0,    0,    0,    0
  380,20220707,    9,  300,   50,   60,   90,  176,     ,  124,    6,  145,    0,    0,10228,   75,    7,   71,    1,    7,    0,    0,    0,    0,    0
  380,20220707,   10,  300,   60,   40,  120,  170,     ,  124,    1,  130,    0,    0,10237,   75,    8,   74,     ,    5,    0,    0,    0,    0,    0
  380,20220707,   11,  310,   50,   40,   90,  172,     ,  125,    1,   74,    0,   -1,10245,   75,    8,   73,   81,    7,    0,    1,    0,    0,    0
  380,20220707,   12,  300,   50,   60,  110,  172,  162,  124,    1,   91,    0,   -1,10249,   75,    8,   73,   23,    7,    0,    1,    0,    0,    0
  380,20220707,   13,  300,   60,   50,  100,  173,     ,  129,    0,   70,    0,   -1,10253,   75,    8,   75,   23,    7,    0,    1,    0,    0,    0
  380,20220707,   14,  300,   50,   40,  100,  181,     ,  144,    1,   99,    0,   -1,10259,   75,    8,   78,   23,    7,    0,    1,    0,    0,    0
  380,20220707,   15,  310,   50,   50,  100,  187,     ,  123,    2,  146,    0,    0,10260,   80,    7,   66,    1,    7,    0,    0,    0,    0,    0
  380,20220707,   16,  320,   60,   60,  100,  193,     ,  116,    6,  119,    0,    0,10264,   80,    3,   60,     ,    5,    0,    0,    0,    0,    0
  380,20220707,   17,  310,   70,   70,  110,  184,     ,   97,    9,  127,    0,    0,10270,   80,    8,   56,     ,    5,    0,    0,    0,    0,    0
  380,20220707,   18,  320,   60,   50,  100,  171,  174,   86,    7,   89,    0,    0,10275,   80,    6,   57,    1,    7,    0,    0,    0,    0,    0
  380,20220707,   19,  310,   50,   50,   80,  166,     ,   95,    2,   20,    0,    0,10282,   80,    8,   62,     ,    5,    0,    0,    0,    0,    0
  380,20220707,   20,  320,   50,   40,   90,  152,     ,   93,    0,    5,    0,    0,10291,   80,    8,   67,     ,    5,    0,    0,    0,    0,    0
  380,20220707,   21,  320,   40,   30,   70,  147,     ,   95,    0,    0,    0,    0,10297,   75,    8,   71,     ,    5,    0,    0,    0,    0,    0
  380,20220707,   22,  320,   20,   20,   50,  147,     ,   96,    0,    0,    0,    0,10303,   75,    8,   71,     ,    5,    0,    0,    0,    0,    0
  380,20220707,   23,  340,   30,   20,   50,  145,     ,   93,    0,    0,    0,    0,10306,   75,    8,   71,     ,    5,    0,    0,    0,    0,    0
  380,20220707,   24,  320,   20,   20,   50,  138,  129,   95,    0,    0,    0,    0,10307,   75,    8,   75,     ,    5,    0,    0,    0,    0,    0
  380,20220708,    1,  310,   20,   20,   30,  120,     ,   94,    0,    0,    0,    0,10309,   70,    6,   83,     ,    5,    0,    0,    0,    0,    0
  380,20220708,    2,  320,   20,   20,   30,  115,     ,   91,    0,    0,    0,    0,10307,   70,    2,   85,     ,    5,    0,    0,    0,    0,    0
  380,20220708,    3,  310,   20,   20,   30,  112,     ,   92,    0,    0,    0,    0,10308,   70,    7,   87,     ,    5,    0,    0,    0,    0,    0
  380,20220708,    4,  320,   20,   30,   30,  111,     ,   91,    0,    1,    0,    0,10311,   70,    4,   87,     ,    5,    0,    0,    0,    0,    0
  380,20220708,    5,  320,   20,   20,   30,  122,     ,   98,    5,   25,    0,    0,10313,   70,    0,   84,     ,    5,    0,    0,    0,    0,    0
  380,20220708,    6,  320,   10,   20,   30,  142,   52,   98,   10,   78,    0,    0,10317,   75,    8,   75,     ,    5,    0,    0,    0,    0,    0
  380,20220708,    7,  340,   20,   20,   40,  161,     ,   92,   10,  136,    0,    0,10321,   80,    0,   63,     ,    5,    0,    0,    0,    0,    0
  380,20220708,    8,  320,   20,   20,   40,  164,     ,   93,   10,  181,    0,    0,10322,   79,    8,   63,     ,    5,    0,    0,    0,    0,    0
  380,20220708,    9,  250,   20,   20,   50,  184,     ,   93,    9,  241,    0,    0,10320,   80,    7,   55,     ,    5,    0,    0,    0,    0,    0
  380,20220708,   10,  270,   20,   20,   50,  193,     ,  100,    8,  267,    0,    0,10319,   79,    1,   54,     ,    5,    0,    0,    0,    0,    0
  380,20220708,   11,  330,   20,   20,   60,  217,     ,  110,    7,  231,    0,    0,10319,   76,    2,   50,     ,    5,    0,    0,    0,    0,    0
  380,20220708,   12,   10,   20,   30,   50,  221,  165,  105,    8,  296,    0,    0,10316,   81,    8,   47,     ,    5,    0,    0,    0,    0,    0
  380,20220708,   13,   70,   30,   30,   60,  231,     ,  113,    9,  320,    0,    0,10313,   80,    7,   47,     ,    5,    0,    0,    0,    0,    0
  380,20220708,   14,  340,   30,   30,   60,  238,     ,  116,    9,  278,    0,    0,10310,   82,    2,   46,     ,    5,    0,    0,    0,    0,    0
  380,20220708,   15,  340,   30,   30,   50,  237,     ,  121,    6,  187,    0,    0,10308,   82,    8,   48,     ,    5,    0,    0,    0,    0,    0
  380,20220708,   16,  350,   30,   30,   60,  233,     ,  124,    5,  123,    0,    0,10304,   82,    6,   50,     ,    5,    0,    0,    0,    0,    0
  380,20220708,   17,  340,   30,   30,   60,  228,     ,  122,    1,   84,    0,    0,10302,   82,    8,   51,     ,    5,    0,    0,    0,    0,    0
  380,20220708,   18,  360,   20,   20,   40,  224,  228,  122,    3,   49,    0,    0,10297,   83,    5,   52,     ,    5,    0,    0,    0,    0,    0
  380,20220708,   19,  340,   20,   20,   40,  217,     ,  129,   10,   41,    0,    0,10295,   82,    4,   57,     ,    5,    0,    0,    0,    0,    0
  380,20220708,   20,  350,   20,   20,   30,  200,     ,  127,    2,    6,    0,    0,10296,   82,    8,   63,     ,    5,    0,    0,    0,    0,    0
  380,20220708,   21,  340,   20,   20,   20,  187,     ,  124,    0,    0,    0,    0,10297,   80,    8,   66,     ,    5,    0,    0,    0,    0,    0
  380,20220708,   22,  310,   10,   10,   20,  173,     ,  122,    0,    0,    0,    0,10296,   75,    8,   72,     ,    5,    0,    0,    0,    0,    0
  380,20220708,   23,  210,   10,   10,   20,  160,     ,  120,    0,    0,    0,    0,10292,   75,    8,   77,     ,    5,    0,    0,    0,    0,    0
  380,20220708,   24,  210,   20,   20,   30,  151,   96,  125,    0,    0,    0,    0,10290,   70,    8,   84,     ,    5,    0,    0,    0,    0,    0
  380,20220709,    1,  190,   20,   20,   30,  144,     ,  121,    0,    0,    0,    0,10286,   70,    8,   86,     ,    5,    0,    0,    0,    0,    0
  380,20220709,    2,  210,   20,   20,   30,  139,     ,  120,    0,    0,    0,    0,10285,   70,    8,   87,     ,    5,    0,    0,    0,    0,    0
  380,20220709,    3,  200,   20,   20,   30,  129,     ,  116,    0,    0,    0,    0,10281,   65,    8,   92,     ,    5,    0,    0,    0,    0,    0
  380,20220709,    4,  200,   30,   20,   40,  126,     ,  117,    0,    2,    0,    0,10281,   65,    8,   93,     ,    5,    0,    0,    0,    0,    0
  380,20220709,    5,  200,   30,   20,   40,  144,     ,  128,    7,   25,    0,    0,10281,   70,    0,   90,     ,    5,    0,    0,    0,    0,    0
  380,20220709,    6,  200,   20,   30,   40,  165,  103,  135,   10,   80,    0,    0,10279,   70,    5,   82,     ,    5,    0,    0,    0,    0,    0
  380,20220709,    7,  230,   20,   20,   30,  191,     ,  148,   10,  125,    0,    0,10279,   67,    7,   76,     ,    5,    0,    0,    0,    0,    0
  380,20220709,    8,  260,   20,   20,   40,  200,     ,  140,    2,  124,    0,    0,10279,   76,    8,   68,     ,    5,    0,    0,    0,    0,    0
  380,20220709,    9,  190,   20,   20,   40,  225,     ,  148,    7,  192,    0,    0,10276,   75,    6,   62,     ,    5,    0,    0,    0,    0,    0
  380,20220709,   10,  260,   20,   30,   60,  229,     ,  144,    6,  239,    0,    0,10270,   81,    8,   58,     ,    5,    0,    0,    0,    0,    0
  380,20220709,   11,  250,   30,   30,   70,  226,     ,  136,    3,  180,    0,    0,10268,   80,    7,   56,     ,    5,    0,    0,    0,    0,    0
  380,20220709,   12,  270,   40,   50,   80,  233,  184,  145,    3,  164,    0,    0,10263,   82,    5,   57,     ,    5,    0,    0,    0,    0,    0
  380,20220709,   13,  320,   50,   70,  100,  217,     ,  144,    3,  147,    0,    0,10263,   75,    7,   63,     ,    5,    0,    0,    0,    0,    0
  380,20220709,   14,  310,   60,   60,  100,  235,     ,  133,    5,  199,    0,    0,10260,   81,    7,   52,     ,    5,    0,    0,    0,    0,    0
  380,20220709,   15,  330,   60,   60,  100,  227,     ,  123,    7,  205,    0,    0,10261,   82,    7,   51,     ,    5,    0,    0,    0,    0,    0
  380,20220709,   16,  330,   60,   60,  100,  223,     ,  109,   10,  225,    0,    0,10260,   82,    8,   48,     ,    5,    0,    0,    0,    0,    0
  380,20220709,   17,  320,   50,   50,   90,  215,     ,  105,   10,  146,    0,    0,10262,   82,    8,   49,     ,    5,    0,    0,    0,    0,    0
  380,20220709,   18,  320,   50,   40,   90,  202,  204,   97,   10,   84,    0,    0,10262,   82,    8,   50,     ,    5,    0,    0,    0,    0,    0
  380,20220709,   19,  360,   40,   60,  100,  189,     ,  116,    5,   25,    0,    0,10264,   83,    8,   62,     ,    5,    0,    0,    0,    0,    0
  380,20220709,   20,  350,   60,   50,  110,  167,     ,  101,    0,    4,    0,    0,10273,   66,    8,   65,     ,    5,    0,    0,    0,    0,    0
  380,20220709,   21,   10,   50,   50,   90,  152,     ,   95,    0,    0,    0,    0,10279,   80,    8,   68,     ,    5,    0,    0,    0,    0,    0
  380,20220709,   22,  360,   40,   30,   80,  140,     ,   95,    0,    0,    0,    0,10279,   75,    8,   74,     ,    5,    0,    0,    0,    0,    0
  380,20220709,   23,  350,   30,   30,   50,  128,     ,   92,    0,    0,    0,    0,10277,   75,    1,   78,     ,    5,    0,    0,    0,    0,    0
  380,20220709,   24,  350,   20,   20,   50,  121,   88,   88,    0,    0,    0,    0,10279,   75,    0,   80,     ,    5,    0,    0,    0,    0,    0
  380,20220710,    1,  340,   20,   20,   30,  113,     ,   87,    0,    0,    0,    0,10277,   70,    8,   84,     ,    5,    0,    0,    0,    0,    0
  380,20220710,    2,  320,   20,   20,   30,  110,     ,   90,    0,    0,    0,    0,10271,   70,    6,   87,     ,    5,    0,    0,    0,    0,    0
  380,20220710,    3,  300,   20,   20,   20,  103,     ,   87,    0,    0,    0,    0,10271,   70,    1,   89,     ,    5,    0,    0,    0,    0,    0
  380,20220710,    4,  300,   10,   10,   20,  102,     ,   88,    0,    1,    0,    0,10271,   65,    8,   91,     ,    5,    0,    0,    0,    0,    0
  380,20220710,    5,  300,   10,   10,   30,  124,     ,   98,    2,   18,    0,    0,10270,   70,    5,   84,     ,    5,    0,    0,    0,    0,    0
  380,20220710,    6,  990,   10,   10,   30,  132,   50,   99,    0,   28,    0,    0,10271,   75,    8,   80,     ,    5,    0,    0,    0,    0,    0
  380,20220710,    7,  990,   10,   10,   20,  144,     ,  107,    0,   41,    0,    0,10274,   75,    8,   78,     ,    5,    0,    0,    0,    0,    0
  380,20220710,    8,  320,   20,   20,   30,  153,     ,  102,    0,   65,    0,    0,10274,   75,    8,   71,     ,    5,    0,    0,    0,    0,    0
  380,20220710,    9,  990,   20,   10,   30,  167,     ,  105,    0,  108,    0,    0,10272,   80,    8,   67,     ,    5,    0,    0,    0,    0,    0
  380,20220710,   10,  320,   20,   20,   50,  171,     ,  103,    1,  128,    0,    0,10269,   81,    8,   64,     ,    5,    0,    0,    0,    0,    0
  380,20220710,   11,  340,   30,   30,   50,  182,     ,  110,    2,  158,    0,    0,10268,   81,    7,   62,     ,    5,    0,    0,    0,    0,    0
  380,20220710,   12,  290,   30,   30,   50,  179,  137,  114,    1,  110,    0,    0,10265,   80,    8,   65,     ,    5,    0,    0,    0,    0,    0
  380,20220710,   13,  280,   30,   20,   50,  202,     ,  117,    3,  203,    0,    0,10263,   80,    4,   57,     ,    5,    0,    0,    0,    0,    0
  380,20220710,   14,  330,   30,   30,   60,  198,     ,  119,    2,  135,    0,    0,10261,   83,    8,   60,     ,    5,    0,    0,    0,    0,    0
  380,20220710,   15,  320,   30,   30,   60,  206,     ,  118,    4,  179,    0,    0,10257,   81,    8,   57,     ,    5,    0,    0,    0,    0,    0
  380,20220710,   16,  320,   30,   30,   50,  206,     ,  125,    0,   71,    0,    0,10254,   82,    8,   59,     ,    5,    0,    0,    0,    0,    0
  380,20220710,   17,  300,   30,   20,   50,  202,     ,  127,    0,   42,    0,    0,10249,   83,    8,   62,     ,    5,    0,    0,    0,    0,    0
  380,20220710,   18,  340,   20,   20,   40,  204,  209,  122,    0,   41,    0,    0,10247,   83,    8,   59,     ,    5,    0,    0,    0,    0,    0
  380,20220710,   19,  340,   20,   20,   50,  198,     ,  122,    7,   29,    0,    0,10246,   82,    8,   61,     ,    5,    0,    0,    0,    0,    0
  380,20220710,   20,  300,   20,   20,   30,  183,     ,  117,    2,    6,    0,    0,10245,   80,    7,   65,     ,    5,    0,    0,    0,    0,    0
  380,20220710,   21,  300,   20,   20,   30,  177,     ,  119,    0,    0,    0,    0,10247,   80,    8,   68,     ,    5,    0,    0,    0,    0,    0
  380,20220710,   22,  320,   20,   20,   30,  166,     ,  122,    0,    0,    0,    0,10249,   75,    8,   75,     ,    5,    0,    0,    0,    0,    0
  380,20220710,   23,  310,   20,   20,   30,  156,     ,  121,    0,    0,    0,    0,10246,   75,    8,   80,     ,    5,    0,    0,    0,    0,    0
  380,20220710,   24,  350,   20,   20,   30,  149,  107,  121,    0,    0,    0,    0,10243,   70,    8,   83,     ,    5,    0,    0,    0,    0,    0
  380,20220711,    1,  350,   10,   10,   30,  138,     ,  122,    0,    0,    0,    0,10241,   70,    5,   90,     ,    5,    0,    0,    0,    0,    0
  380,20220711,    2,    0,   10,    0,   20,  136,     ,  116,    0,    0,    0,    0,10238,   68,    7,   87,     ,    5,    0,    0,    0,    0,    0
  380,20220711,    3,  280,   10,   10,   20,  134,     ,  122,    0,    0,    0,    0,10239,   65,    7,   92,     ,    5,    0,    0,    0,    0,    0
  380,20220711,    4,  290,   10,   10,   10,  130,     ,  121,    0,    1,    0,    0,10240,   65,    8,   94,     ,    5,    0,    0,    0,    0,    0
  380,20220711,    5,  360,   10,   20,   30,  152,     ,  137,    8,   29,    0,    0,10242,   64,    7,   90,     ,    5,    0,    0,    0,    0,    0
  380,20220711,    6,  330,   10,   10,   30,  154,   75,  136,    0,   37,    0,    0,10245,   64,    8,   88,     ,    5,    0,    0,    0,    0,    0
  380,20220711,    7,  360,   20,   20,   30,  165,     ,  139,    0,   49,    0,    0,10246,   70,    8,   84,     ,    5,    0,    0,    0,    0,    0
  380,20220711,    8,  310,   10,   10,   30,  176,     ,  140,    0,   80,    0,    0,10246,   75,    8,   79,     ,    5,    0,    0,    0,    0,    0
  380,20220711,    9,  360,   10,   10,   30,  179,     ,  143,    0,   72,    0,    0,10247,   75,    8,   79,     ,    5,    0,    0,    0,    0,    0
  380,20220711,   10,  330,   20,   20,   40,  181,     ,  144,    0,   59,    0,    0,10246,   75,    8,   79,     ,    5,    0,    0,    0,    0,    0
  380,20220711,   11,  330,   20,   30,   40,  185,     ,  147,    0,   84,    0,    0,10249,   75,    8,   78,     ,    5,    0,    0,    0,    0,    0
  380,20220711,   12,  340,   20,   20,   50,  191,  165,  143,    0,  134,    0,    0,10248,   75,    8,   73,     ,    5,    0,    0,    0,    0,    0
  380,20220711,   13,  350,   20,   20,   40,  198,     ,  147,    0,   79,    0,    0,10246,   75,    8,   72,     ,    5,    0,    0,    0,    0,    0
  380,20220711,   14,  990,   20,   10,   40,  204,     ,  147,    0,  100,    0,    0,10246,   80,    8,   69,     ,    5,    0,    0,    0,    0,    0
  380,20220711,   15,   70,   20,   20,   40,  205,     ,  144,    0,   87,    0,    0,10244,   80,    8,   68,     ,    5,    0,    0,    0,    0,    0
  380,20220711,   16,   70,   20,   20,   40,  209,     ,  140,    0,  101,    0,    0,10242,   80,    8,   64,     ,    5,    0,    0,    0,    0,    0
  380,20220711,   17,   40,   20,   20,   40,  210,     ,  142,    0,   66,    0,    0,10241,   80,    7,   65,     ,    5,    0,    0,    0,    0,    0
  380,20220711,   18,   70,   30,   20,   60,  207,  209,  137,    4,   62,    0,    0,10238,   82,    8,   64,     ,    5,    0,    0,    0,    0,    0
  380,20220711,   19,   60,   20,   20,   40,  196,     ,  140,    7,   26,    0,    0,10238,   80,    8,   69,     ,    5,    0,    0,    0,    0,    0
  380,20220711,   20,   70,   10,   10,   20,  171,     ,  138,    2,    5,    0,    0,10241,   70,    8,   81,     ,    5,    0,    0,    0,    0,    0
  380,20220711,   21,   70,   10,   10,   20,  159,     ,  135,    0,    0,    0,    0,10244,   70,    8,   85,     ,    5,    0,    0,    0,    0,    0
  380,20220711,   22,   70,   10,   20,   20,  160,     ,  133,    0,    0,    0,    0,10246,   70,    8,   83,     ,    5,    0,    0,    0,    0,    0
  380,20220711,   23,   80,   10,   10,   10,  151,     ,  134,    0,    0,    0,    0,10248,   70,    8,   89,     ,    5,    0,    0,    0,    0,    0
  380,20220711,   24,  110,   10,   10,   20,  143,   81,  130,    0,    0,    0,    0,10246,   65,    5,   92,     ,    5,    0,    0,    0,    0,    0
